      0             5                                          
 [1,] "(28.9,32.2]" "-0.0112994841189734;0.000191477105139057" 
 [3,] "0.0245109760071973;0.000334909105747671"
 [4,] "0.0251367402618091;0.000352636197255571"
 [5,] "0.0254133966933671;0.000363875670710485"
 [6,] "0.0254644177877575;0.000369822857626881"
 [7,] "0.0264692653725235;0.00038521401471255" 
 [8,] "0.0241515046079822;0.000460993640625361"
 [9,] "0.0196776482938735;0.000432389438225132"
[10,] "0.0237562334160975;0.000433250457605564"
      40                                       
 [1,] "0.0283524788124225;0.000344778081211796"
 [2,] "0.0289245157122439;0.000336715482359881"
 [3,] "0.0305890110698778;0.000364043046605308"
 [4,] "0.0310801622642041;0.000370680976004029"
 [5,] "0.0323560234639967;0.000384731847058487"
 [6,] "0.0321437611934126;0.000416798522593435"
 [7,] "0.0329676701388101;0.000428055086818617"
 [8,] "0.0303167679081477;0.000458508638370187"
 [9,] "0.0261852276311376;0.000420163039396504"
[10,] "0.0313108717913699;0.000430473114991945"
      45                                       
 [1,] "0.0356451266882644;0.000439034775573195"
 [2,] "0.0352190076425178;0.000409824324582441"
 [3,] "0.0363734519732827;0.000435531383339155"
 [4,] "0.0375112180798479;0.000451711586053675"
 [5,] "0.0394788624431772;0.000506904182914196"
 [6,] "0.0377692992242765;0.000467569929240214"
 [7,] "0.0378723671379666;0.000475445156822888"
 [8,] "0.0351750187917565;0.000563762933974944"
 [9,] "0.032819735978844;0.000566651261077827" 
[10,] "0.0401783527560372;0.000633692584833699"
      50                                       
 [1,] "0.0374084114497435;0.000469735439790012"
 [2,] "0.037157677115911;0.000467389305248912" 
 [3,] "0.0384520941156618;0.000495098278334318"
 [4,] "0.0396902529934183;0.000508612605190533"
 [5,] "0.0423743449084029;0.000517740309080628"
 [6,] "0.0411396852100272;0.000476529969782085"
 [7,] "0.0433937061055835;0.000512930876967779"
 [8,] "0.0401977865494545;0.000538726278529762"
 [9,] "0.0372563519377931;0.000516295437523031"
[10,] "0.0434173720456935;0.000521897241395267"
      55                                       
 [1,] "0.0413376089738406;0.000521065855959978"
 [2,] "0.0415242905557546;0.000495255902307264"
 [3,] "0.0437740299164245;0.000525568759165403"
 [4,] "0.0454970988053081;0.000535254775260875"
 [5,] "0.0475364180088358;0.000602925974360393"
 [6,] "0.0469480233236201;0.000539839350895109"
 [7,] "0.048262334033505;0.000544704392694177" 
 [8,] "0.0456989192718352;0.000621765317463425"
 [9,] "0.0419349124282281;0.0005346046125123"  
[10,] "0.0486660680252395;0.000577881212901358"
      60                                       
 [1,] "0.04968875278907;0.000466429110986454"  
 [2,] "0.0510910676982673;0.000498313224747395"
 [3,] "0.0526821966540601;0.000576979487610099"
 [4,] "0.0553078764621152;0.000572637016435481"
 [5,] "0.0562119193410511;0.000603407112410231"
 [6,] "0.0543110030684222;0.000553930539481791"
 [7,] "0.0563587596609397;0.000584122009232513"
 [8,] "0.0529021575761053;0.00063899643361718" 
 [9,] "0.0482548716060067;0.000601181212507387"
[10,] "0.0552294365215872;0.00061935111897116" 
      65                                       
 [1,] "0.0510608323690236;0.000530922937460821"
 [2,] "0.0522358865478294;0.000531129762246907"
 [3,] "0.0537938464558581;0.000564205293658394"
 [4,] "0.0578160215722022;0.000579030786515417"
 [5,] "0.0596900874253603;0.000661787562883708"
 [6,] "0.0570676043123639;0.000613574194313761"
 [7,] "0.0593710159423203;0.000629896608753669"
 [8,] "0.0566744161608303;0.00067952617351322" 
 [9,] "0.0519679981520501;0.000620321052336359"
[10,] "0.0582182757758036;0.000638276860892389"
      70                                       
 [1,] "0.0531243714150496;0.000577892075088659"
 [2,] "0.0553551187114111;0.000563761438419742"
 [3,] "0.0572555954086596;0.000631433721180685"
 [4,] "0.0606697194181482;0.000632051628501896"
 [5,] "0.0612271981968506;0.000706244121784162"
 [6,] "0.0574898441626345;0.000622548416212353"
 [7,] "0.0602683220196986;0.000581343969227036"
 [8,] "0.0561258721693941;0.000615594021751638"
 [9,] "0.0518303874935471;0.000568131109759465"
[10,] "0.0586302275169961;0.000623409358998533"
      75                                       
 [1,] "0.0565039960982983;0.000625793350068698"
 [2,] "0.0568318763201799;0.000623926594187522"
 [3,] "0.0580003585632669;0.0006382062278741"  
 [4,] "0.0611000421292423;0.000665211921314101"
 [5,] "0.0625707877352281;0.000707509358245124"
 [6,] "0.0597681435457337;0.000669724779414989"
 [7,] "0.0632409661021423;0.000629578155918319"
 [8,] "0.0592038569410358;0.000631444312678211"
 [9,] "0.0546124100720018;0.000607373686913824"
[10,] "0.0611549370909937;0.000649399114739047"
      80                                       
 [1,] "0.0620332588550774;0.000674225855907794"
 [2,] "0.060840993703817;0.000613771796480534" 
 [3,] "0.0615015719444861;0.000660348423085202"
 [4,] "0.0655792613531277;0.000633819604159547"
 [5,] "0.0658782250766912;0.000677973932827503"
 [6,] "0.0636936250069342;0.000641720247764053"
 [7,] "0.0667985547724796;0.000632967502090893"
 [8,] "0.0624828785095346;0.000643791854921661"
 [9,] "0.0581424551962119;0.000584845016080438"
[10,] "0.0648987983063234;0.000645053782115008"
      85                                       
 [1,] "0.0652574445351037;0.000663828557198088"
 [2,] "0.0633901695166244;0.000630627478068438"
 [3,] "0.0635174853765415;0.000677069931553417"
 [4,] "0.0676902168019377;0.000641007726464593"
 [5,] "0.0683361431833748;0.000654799825596923"
 [6,] "0.0661463813190914;0.000605817227762359"
 [7,] "0.0682398114844168;0.00056388532668706" 
 [8,] "0.064631319509255;0.00058371618964999"  
 [9,] "0.0608980316761336;0.00056191279373296" 
[10,] "0.0667770292635685;0.000558068520178668"
      90                                       
 [1,] "0.0642863472060946;0.000714252763212096"
 [2,] "0.0633518743830097;0.000676609073693592"
 [3,] "0.0641193197492089;0.000656618413665537"
 [4,] "0.0685279166193795;0.000677234117886651"
 [5,] "0.0687813546433545;0.000665360092318603"
 [6,] "0.0666853231475522;0.000586408712956091"
 [7,] "0.0688310914119973;0.000602786783359899"
 [8,] "0.0652396253324627;0.000586290049953427"
 [9,] "0.0612287262990096;0.000560398242168404"
[10,] "0.0674724924989335;0.000584186848884272"
      95                                       
 [1,] "0.0733031170044535;0.000762423695133069"
 [2,] "0.0729929664019933;0.000740394351934075"
 [3,] "0.0720785470777414;0.000794162495097388"
 [4,] "0.0754205163883813;0.000727262821068004"
 [5,] "0.0745248381561464;0.000659180566501837"
 [6,] "0.0738330623170145;0.000567472556722536"
 [7,] "0.0750536685251138;0.000583407932469601"
 [8,] "0.0713414670929775;0.00059299067704425" 
 [9,] "0.06788810113305;0.000576279881913955"  
[10,] "0.0737726260491368;0.000560831493051945"
      100                                      
 [1,] "0.072514430179337;0.00065855210177347"  
 [2,] "0.0695434167262693;0.000655512371128615"
 [3,] "0.068973646082759;0.000709674855619581" 
 [4,] "0.074448625937335;0.000644968917597862" 
 [5,] "0.0754708648410469;0.000594138105733432"
 [6,] "0.0752293018066847;0.000496614003366814"
 [7,] "0.0765840694287765;0.000504007858313978"
 [8,] "0.0727915605553001;0.000521440282732843"
 [9,] "0.0696958516123349;0.000502575209934586"
[10,] "0.0755059505113875;0.000528380307108624"
      105                                      
 [1,] "0.0709778375626663;0.000845272496868054"
 [2,] "0.0688672666169225;0.000713716064319013"
 [3,] "0.0703481718699036;0.000670150452031767"
 [4,] "0.0771042714228619;0.000645636541623715"
 [5,] "0.0789522903901044;0.000605125745403419"
 [6,] "0.0774848051239919;0.000486354662180798"
 [7,] "0.0783810182955437;0.000472188957452716"
 [8,] "0.0743769817496225;0.00048606606128258" 
 [9,] "0.0712554939631816;0.000473696594678637"
[10,] "0.0766534979417509;0.000487149884562126"
      110                                      
 [1,] "0.071016413710869;0.000957152926082086" 
 [2,] "0.0706553325553924;0.000834493575438559"
 [3,] "0.0696009423129263;0.000779203040113756"
 [4,] "0.0763978657066857;0.000656699974090298"
 [5,] "0.0785863837782343;0.00056640341274716" 
 [6,] "0.0778254668932072;0.000494929884836366"
 [7,] "0.0785595745632427;0.000484076052414399"
 [8,] "0.0744938386500986;0.00049285902736913" 
 [9,] "0.0713857416247985;0.000483207212761132"
[10,] "0.0769142916183848;0.000475159507377592"
      115                                      
 [1,] "0.07820327834962;0.000847601451605625"  
 [2,] "0.0759100822920966;0.000757180549840227"
 [3,] "0.0754783522712096;0.000777308627002449"
 [4,] "0.0809372180785234;0.000677007192029289"
 [5,] "0.0813472611098029;0.000602020781159525"
 [6,] "0.0801375205266949;0.000495967474329833"
 [7,] "0.0808177191403265;0.000466652720359896"
 [8,] "0.0769826054696245;0.000437994358891074"
 [9,] "0.0743507269518271;0.00040256372845137" 
[10,] "0.0795819628380894;0.000420982747321715"
      120                                      
 [1,] "0.0749247270005785;0.000863619432994615"
 [2,] "0.0749430495970037;0.000693735474932851"
 [3,] "0.0753068814162279;0.000678786308034257"
 [4,] "0.0792897124884679;0.000534753151233738"
 [5,] "0.0808555299309086;0.000498251080799331"
 [6,] "0.079548586734197;0.000383033400706286" 
 [7,] "0.0800239440219299;0.000399474551585721"
 [8,] "0.0766594219067517;0.000397625716937088"
 [9,] "0.0738346889353499;0.000352070719432004"
[10,] "0.0789525594699756;0.000371886525706917"
      0             5                                           
 [1,] "(10,12.4]"   "0.0162823344214061;0.000470204845621441"   
 [2,] "(12.4,14.8]" "0.00702774622739792;0.00067946533628942"   
 [3,] "(14.8,17.2]" "-0.00638953245552152;0.000144155326869624" 
 [4,] "(17.2,19.6]" "-0.0074877911740441;0.000154141894152436"  
 [5,] "(19.6,22]"   "-0.00819173622466403;0.000142482613664619" 
 [6,] "(22,24.5]"   "-0.00635289945329417;0.000120067908318443" 
 [7,] "(24.5,26.9]" "-0.00537258375665925;0.000110928106433497" 
 [8,] "(26.9,29.3]" "-0.00384381831033505;0.00010436289232674"  
 [9,] "(29.3,31.7]" "-0.00324308900523163;0.000119537684858006" 
[10,] "(31.7,34.1]" "-0.00288773394578019;0.000127201827774302" 
[11,] "(34.1,36.5]" "-0.000980317628763927;0.000152340452910957"
[12,] "(36.5,38.9]" "0.000126269856831761;0.000195184400108796" 
[13,] "(38.9,41.3]" "-3.88092357429066e-05;0.000248231977906281"
[14,] "(41.3,43.7]" "-0.00108354822002408;0.00022883827325447"  
[15,] "(43.7,46.1]" "-0.000424045569223221;0.00026459330105227" 
[16,] "(46.1,48.6]" "0.00185524252979531;0.000275987953162139"  
[17,] "(48.6,51]"   "-0.00182053718904441;0.00037228883644284"  
[18,] "(51,53.4]"   "-0.00064727210065;0.000238111228871586"    
[19,] "(53.4,55.8]" "0.00298563713904713;0.000525455165284973"  
[20,] "(55.8,58.2]" "0.0130925098073817;8.68294335356449e-05"   
      10                                         
 [1,] "0.0183218705048144;0.000414844993241039"  
 [2,] "0.0122129877790231;0.00017936126771161"   
 [3,] "0.00349118108352137;0.000147398977851869" 
 [4,] "0.00143497491693224;0.000186033423696424" 
 [5,] "0.00028933664092389;0.000155560066989515" 
 [6,] "0.000447550988601254;0.000168803764215255"
 [7,] "0.00137693680328676;0.000159240160675009" 
 [8,] "0.00370446605526188;0.000162754923855838" 
 [9,] "0.00582745184818796;0.00020369180105452"  
[10,] "0.00424835060394138;0.000182046092337453" 
[11,] "0.00493028801627466;0.000189846046160085" 
[12,] "0.00553834734046822;0.000213863250694415" 
[13,] "0.00620570957237032;0.00021732614154004"  
[14,] "0.00652177733121202;0.000236391066000677" 
[15,] "0.00624271573810374;0.00018803440073118"  
[16,] "0.00918284621429188;0.000230539184771933" 
[17,] "0.006525581763521;0.000265697420711057"   
[18,] "0.00347021070785214;0.000209770937420032" 
[19,] "0.0116790485163009;0.000247738307126765"  
[20,] "0.0145895026913702;2.71319792151e-05"     
      15                                         
 [1,] "-0.00137190028478548;0.000544137380821696"
 [2,] "0.0220416964002078;0.0001864217613072"    
 [3,] "0.00416571216429563;0.000344776435727432" 
 [4,] "0.00383984506775268;0.000252277888260531" 
 [5,] "0.00222416168442021;0.000234974107323959" 
 [6,] "0.000732895075315543;0.000212145191661714"
 [7,] "0.000456336381736051;0.000202771307056328"
 [8,] "0.0049365502715522;0.000183679265096122"  
 [9,] "0.00943058978735532;0.000198382595820996" 
[10,] "0.0084155120805284;0.000219028533834509"  
[11,] "0.00852395164405337;0.000240383988350895" 
[12,] "0.008652759735994;0.000238943943675241"   
[13,] "0.00829711218764926;0.000247776444975717" 
[14,] "0.00830963778797296;0.000267827406746406" 
[15,] "0.00777535990393678;0.000286188976395318" 
[16,] "0.00994925244215983;0.000332507925514375" 
[17,] "0.00933198462693771;0.00032270178692168"  
[18,] "0.0036596538831534;0.000283667878655377"  
[19,] "0.0131222980373455;0.000374587096290122"  
[20,] "0.0176558570474487;3.69924528097564e-05"  
      20                                        
 [1,] "0.0251964422786679;0.000445799946576839" 
 [2,] "0.028312887635864;0.00019928826186337"   
 [3,] "0.0112953934593099;0.000276576713133875" 
 [4,] "0.0096487800844413;0.000294420228207115" 
 [5,] "0.0106872840962605;0.000316391535125623" 
 [6,] "0.0111081387950682;0.000279976569145881" 
 [7,] "0.00943594302659368;0.000253403609367684"
 [8,] "0.013457945487276;0.000258566295049004"  
 [9,] "0.0165725843476973;0.000286043155910214" 
[10,] "0.0138396959755428;0.00030619151394255"  
[11,] "0.0153428921172938;0.000370524470975231" 
[12,] "0.0170850292438488;0.000379115553057063" 
[13,] "0.0174642877608502;0.000397237763571143" 
[14,] "0.0162088596438214;0.00043306030770787"  
[15,] "0.0182136250593739;0.000393281026287558" 
[16,] "0.0222539068208255;0.000463528997118255" 
[17,] "0.0182733142796145;0.000505353883305354" 
[18,] "0.0108204193099481;0.000343038456136217" 
[19,] "0.0345751891661063;0.000639144447750848" 
[20,] "0.0267271671508553;0.000195647968343975" 
      25                                       
 [1,] "0.0113664848825513;0.00209512218777156" 
 [2,] "0.0441126616288057;0.000434409212101369"
 [3,] "0.0136473569171365;0.000316909029408397"
 [4,] "0.0122303688557606;0.000335346101623502"
 [5,] "0.0141643460011213;0.000302904655713623"
 [6,] "0.0145325460025616;0.000298787223511247"
 [7,] "0.0134529732036026;0.000291608726580619"
 [8,] "0.0179940803137;0.000261804524386444"   
 [9,] "0.0218922652951048;0.00032034680789231" 
[10,] "0.0204331204806739;0.000329649622458508"
[11,] "0.0226338029514567;0.000373916998895889"
[12,] "0.0248158457802259;0.000405498599070018"
[13,] "0.0241117489972179;0.000427770216251551"
[14,] "0.021629957097722;0.000436194916516106" 
[15,] "0.0237701917379961;0.000375202828245048"
[16,] "0.0272468678652015;0.000481285629410346"
[17,] "0.0276068602595182;0.000483650767773133"
[18,] "0.0240540965630827;0.000244161219708281"
[19,] "0.0380293454995932;0.000277140857399029"
[20,] "0.0267298364281157;7.25695744622395e-05"
      30                                       
 [1,] "0.0180132554632711;0.00119455992096757" 
 [2,] "0.0406529951954901;0.000696749707263334"
 [3,] "0.0140227957506543;0.000588725905640551"
 [4,] "0.0133655965393527;0.000490340641923393"
 [5,] "0.0144627813832624;0.000514157175052755"
 [6,] "0.0171749313902156;0.000381601210005818"
 [7,] "0.0165980638309698;0.000316379134981638"
 [8,] "0.0189679505460719;0.000299077875321623"
 [9,] "0.0223498473954785;0.000334855230671692"
[10,] "0.0212656621790868;0.00039649055326784" 
[11,] "0.0214768913328058;0.000441882488097177"
[12,] "0.0249334667693502;0.000500356455349943"
[13,] "0.0257974130897264;0.000472378165327807"
[14,] "0.0241195548277441;0.000519798588394685"
[15,] "0.0273911422977108;0.000526897129099111"
[16,] "0.0309500472607377;0.000577059902537833"
[17,] "0.0287184526451094;0.000379533814044975"
[18,] "0.0224256412912208;0.000468045228103608"
[19,] "0.0392996237134108;0.000381175123058575"
[20,] "0.0306509144579502;0.000146195216385145"
      35                                       
 [1,] "0.0343953043441386;0.000436869560290375"
 [2,] "0.0352697245291727;0.000284904090400103"
 [3,] "0.0199879434073079;0.000486075754918476"
 [4,] "0.0161372800503762;0.000419465940271027"
 [5,] "0.0175947607947999;0.000443499931950366"
 [6,] "0.0197085301689019;0.000398588327012287"
 [7,] "0.0193084396067972;0.000354907423986452"
 [8,] "0.0234424136881267;0.000316689173470823"
 [9,] "0.0272611555096595;0.000371351003104277"
[10,] "0.0262738175316918;0.000385176986134246"
[11,] "0.0275892241776275;0.00043929408869037" 
[12,] "0.0296228052917114;0.000494931922074469"
[13,] "0.0293328856003757;0.000492462439378961"
[14,] "0.0278355609867795;0.000504338661923496"
[15,] "0.0309886155475864;0.000500166559793002"
[16,] "0.0351801294850309;0.000617802177524844"
[17,] "0.0334826900275026;0.000508968511547343"
[18,] "0.0326441480423976;0.000605849153385496"
[19,] "0.045913488947279;0.00063032385319776"  
[20,] "0.0318518645893758;0.000111515673095588"
      40                                       
 [1,] "0.0506780797434598;0.0026061920290086"  
 [2,] "0.0513749567437853;0.00110361367267665" 
 [3,] "0.0230961938666218;0.000317592073791601"
 [4,] "0.0199982109166981;0.00045597134251959" 
 [5,] "0.0224509764379629;0.000484476849386169"
 [6,] "0.0240841545426632;0.000408547162004012"
 [7,] "0.0241523158445846;0.000361915936242797"
 [8,] "0.0295040130239321;0.000330547037452957"
 [9,] "0.0341050383904904;0.000397167507949933"
[10,] "0.033454490926755;0.000425386340799961" 
[11,] "0.0361122468281984;0.000467926246716467"
[12,] "0.0387830071817534;0.000495398899278744"
[13,] "0.0382730477304774;0.000505034211493773"
[14,] "0.0369996928666893;0.000560997837157834"
[15,] "0.0410127691976356;0.000493051742848918"
[16,] "0.0482865918709751;0.000714904025791977"
[17,] "0.0441012526993663;0.000409004470170642"
[18,] "0.0426159761994928;0.000453750571299902"
[19,] "0.0630787861615608;0.000848005144376717"
[20,] "0.0361852404808524;0.000181039260181875"
      45                                       
 [1,] "0.0391756130215886;0.00101322287468747" 
 [2,] "0.0615664216334487;0.000889180009782564"
 [3,] "0.0331541930405125;0.000561951464893105"
 [4,] "0.0283489818594897;0.000701458545055642"
 [5,] "0.0288494582491274;0.000554180252272802"
 [6,] "0.0302610528216751;0.000532313003270135"
 [7,] "0.029009732342465;0.000442259288993352" 
 [8,] "0.0348615754184919;0.000420556339164409"
 [9,] "0.0425055503941639;0.000504306848607436"
[10,] "0.0400313632629845;0.000511758797862908"
[11,] "0.0414552149375971;0.000532024566082037"
[12,] "0.0442313345416266;0.000614719850298042"
[13,] "0.0428170077141482;0.000613046318132408"
[14,] "0.041476975834292;0.000627724039765369" 
[15,] "0.0427932330053133;0.000503751181713886"
[16,] "0.0553442284837698;0.000734331752398185"
[17,] "0.0470397055978379;0.000459452310837251"
[18,] "0.055026995355341;0.000876835545626701" 
[19,] "0.0796700330204056;0.00118201379113947" 
[20,] "0.0378896128681237;0.000205748764253535"
      50                                       
 [1,] "0.0442503598766431;0.000949777547430814"
 [2,] "0.0659634078201114;0.000543619178899182"
 [3,] "0.0376520260984003;0.000641472040463955"
 [4,] "0.0328692101519523;0.000528526645208596"
 [5,] "0.0328137379133054;0.000457797547107911"
 [6,] "0.0342037463549847;0.000491210306385169"
 [7,] "0.0335295905746344;0.000426565175685816"
 [8,] "0.038070958436973;0.000424743697228822" 
 [9,] "0.0445711151333037;0.000534305674771336"
[10,] "0.0446058481125094;0.00056933922251443" 
[11,] "0.0457328526483876;0.000581644769052698"
[12,] "0.0474479075395755;0.000628079808923331"
[13,] "0.0446981710245805;0.000629449209258845"
[14,] "0.0429123692274267;0.000799297687703241"
[15,] "0.0423142112783108;0.000620036805791791"
[16,] "0.0554777892796608;0.00103118489202704" 
[17,] "0.047285374458091;0.000618921312976935" 
[18,] "0.0490867742355695;0.000781935103914893"
[19,] "0.062675243592518;0.000743991005295169" 
[20,] "0.0385939438442753;7.77447633960869e-05"
      55                                       
 [1,] "0.0686100647095141;0.00221532261529916" 
 [2,] "0.0808760198196447;0.000439183458243236"
 [3,] "0.0435458057556289;0.000592267986738793"
 [4,] "0.0395604258371098;0.000626450935113007"
 [5,] "0.040599858571822;0.000588548123341085" 
 [6,] "0.0413715530678657;0.000545777367375449"
 [7,] "0.0394761299537397;0.000497978015790975"
 [8,] "0.0432355561795578;0.000457651469725774"
 [9,] "0.0498686455982225;0.000574766776326233"
[10,] "0.0476286084989684;0.000605331393085499"
[11,] "0.0487574212573161;0.000624953475249492"
[12,] "0.0504796538671014;0.000681360174317192"
[13,] "0.0477271386913456;0.000684353797356383"
[14,] "0.0465954031596286;0.000645604696427896"
[15,] "0.0479930423149796;0.000634791503514247"
[16,] "0.0609493944203236;0.00103617318924024" 
[17,] "0.0513724234332121;0.000969895708768256"
[18,] "0.0562301990139652;0.000873314309775274"
[19,] "0.0794076559523747;0.000989831774925376"
[20,] "0.0491581952416702;0.000498751379265744"
      60                                       
 [1,] "0.0617483591385026;0.00112856369006708" 
 [2,] "0.0823101661658171;0.000589127844632613"
 [3,] "0.0484195225517691;0.000679409255008509"
 [4,] "0.0447752600410507;0.000715137980942603"
 [5,] "0.0474246615295906;0.000605733203904516"
 [6,] "0.0489164108789514;0.000562744742552033"
 [7,] "0.0482856871205539;0.000508941393215347"
 [8,] "0.0510686927010974;0.00048047977659702" 
 [9,] "0.0590684065870646;0.000596953350055981"
[10,] "0.0554595432801628;0.000612652372910846"
[11,] "0.0557051357855909;0.000666243560047784"
[12,] "0.0574293850326461;0.000772628928229595"
[13,] "0.0557208589901763;0.000767813345798782"
[14,] "0.0532362958177993;0.000730075103547809"
[15,] "0.0535766163266992;0.000690708834838293"
[16,] "0.0679248917522614;0.000835247351382459"
[17,] "0.0576213366575711;0.000698040496638079"
[18,] "0.061340582441267;0.000833826181855771" 
[19,] "0.0876055490895476;0.00133413230210891" 
[20,] "0.0574019838233083;9.75987197963843e-05"
      65                                       
 [1,] "0.0653414802690059;0.00054954129893036" 
 [2,] "0.0960478136587717;0.00138927817846091" 
 [3,] "0.0503386592752601;0.000546572926570181"
 [4,] "0.048784629572963;0.000613204988589462" 
 [5,] "0.0514310230795673;0.000662637365302376"
 [6,] "0.050992412227164;0.000636382413591334" 
 [7,] "0.0488807282285142;0.000541247454230898"
 [8,] "0.052636415448653;0.000535353330728555" 
 [9,] "0.0614879709593904;0.000612454297690065"
[10,] "0.0599734453681632;0.000644521487841941"
[11,] "0.0611088794596935;0.000673460494815811"
[12,] "0.0632174853736057;0.000730835762506896"
[13,] "0.0612865260201975;0.000744810353185738"
[14,] "0.059098044325569;0.000905593179650144" 
[15,] "0.0611570717748059;0.000783680760866764"
[16,] "0.0746853301042296;0.00105250603866115" 
[17,] "0.0639656865815491;0.000684085819347031"
[18,] "0.0650670083691823;0.00097858084645268" 
[19,] "0.0871533384612244;0.00191408925503912" 
[20,] "0.061398529886688;0.000280816169747665" 
      70                                       
 [1,] "0.0621636700214387;0.00087461111416945" 
 [2,] "0.0958651007856606;0.000439521715156451"
 [3,] "0.0512606320504418;0.000664037675153292"
 [4,] "0.0495062907930767;0.000723848675984916"
 [5,] "0.0512778813991438;0.00062979551253389" 
 [6,] "0.0522530826356763;0.000644946972098842"
 [7,] "0.0518034879407195;0.000559512308602443"
 [8,] "0.0550999688604174;0.000555122667183437"
 [9,] "0.0619326509298002;0.000633082987683336"
[10,] "0.0602956923832253;0.00060641757962161" 
[11,] "0.0614454876777886;0.000673002766900744"
[12,] "0.0640354942378622;0.00071506509775943" 
[13,] "0.0625323352140951;0.000727892420677032"
[14,] "0.0602604803608225;0.000672545323188047"
[15,] "0.0610836817574523;0.000659129751285366"
[16,] "0.0742317090199646;0.000871443482105635"
[17,] "0.0663210998188464;0.000941039843664971"
[18,] "0.0645801168944835;0.000767411330248865"
[19,] "0.0872904980918791;0.000788474808824707"
[20,] "0.0659614294293268;0.000272045221847897"
      75                                       
 [1,] "0.0742210753882369;0.00101983258323812" 
 [2,] "0.101135494380346;0.000512030544756676" 
 [3,] "0.0517470832944011;0.000543404550277705"
 [4,] "0.0505638392028514;0.000591078041318334"
 [5,] "0.0532893241331121;0.000639130215912265"
 [6,] "0.0546401542149488;0.000673779576859351"
 [7,] "0.0528791097665819;0.000612095817544724"
 [8,] "0.0570106595715189;0.000585657651566361"
 [9,] "0.0656789849547162;0.000655763855414604"
[10,] "0.0622918635217391;0.00064825401596087" 
[11,] "0.061695391967441;0.000725729759069657" 
[12,] "0.0649366404082975;0.000772535499539753"
[13,] "0.0640424054461383;0.000695383977499528"
[14,] "0.0607423408017515;0.000767913277251635"
[15,] "0.0622097948933813;0.000745650384409886"
[16,] "0.0745293416339569;0.000857744957377131"
[17,] "0.0668045082547536;0.000662137003752636"
[18,] "0.0675233349153713;0.000803195595080508"
[19,] "0.0896856001101881;0.00154831605229428" 
[20,] "0.0796824962186287;0.000392888193750233"
      80                                       
 [1,] "0.0718192402410566;0.00128784624008141" 
 [2,] "0.102724030848724;0.000582323897013302" 
 [3,] "0.0554822491175113;0.00069326230470263" 
 [4,] "0.0539217154236728;0.000633924171999974"
 [5,] "0.0556901690270118;0.000663827881352268"
 [6,] "0.0569505702864703;0.000641176436523289"
 [7,] "0.0567871739830876;0.000565627658762588"
 [8,] "0.0609535627505648;0.000565477109014103"
 [9,] "0.0694729705005311;0.000643199360904877"
[10,] "0.0666006191822533;0.000671695057831834"
[11,] "0.0663943692557594;0.00074661211606454" 
[12,] "0.0698208063456542;0.000827828066929079"
[13,] "0.0679991619718288;0.000816872661887145"
[14,] "0.0653897190382564;0.000873535832915247"
[15,] "0.0654330897050022;0.000739909214979816"
[16,] "0.0807978130636938;0.0010234630499854"  
[17,] "0.0702798579599728;0.00098686014314302" 
[18,] "0.0697500733898706;0.000377557042277061"
[19,] "0.111100446532193;0.00197236543435506"  
[20,] "0.0695464977021037;0.000142040115009045"
      85                                       
 [1,] "0.0786276757774865;0.00121261204351607" 
 [2,] "0.100812442668302;0.000471440574460311" 
 [3,] "0.0583099224912373;0.000724934154176449"
 [4,] "0.0569324260721296;0.000641117997411689"
 [5,] "0.058801494262163;0.000656929231471823" 
 [6,] "0.0600227210890187;0.000631431789422956"
 [7,] "0.0602098541722404;0.000522184190563032"
 [8,] "0.0628703218666281;0.000512938161600954"
 [9,] "0.0713496019470251;0.000636602180416401"
[10,] "0.0689968768255246;0.000670087890856986"
[11,] "0.068284221352019;0.000742242027979179" 
[12,] "0.0709358135598325;0.000766829922427615"
[13,] "0.0689202754754047;0.000748289496835552"
[14,] "0.0660060684842928;0.000784732994152793"
[15,] "0.068023070385888;0.00064756201602517"  
[16,] "0.0794293755339882;0.000985777936735951"
[17,] "0.0696411840923152;0.000718100257295509"
[18,] "0.068374119599855;0.000762394666743688" 
[19,] "0.0979042845512925;0.00138158075703224" 
[20,] "0.0760797887942528;0.000841058962251714"
      90                                       
 [1,] "0.0733256466944034;0.000697431202844819"
 [2,] "0.0982040505783643;0.00060148559948811" 
 [3,] "0.0589400616809312;0.000597118164247432"
 [4,] "0.057399310566246;0.000760389511004822" 
 [5,] "0.059146957713023;0.000629319709018939" 
 [6,] "0.060646192388939;0.000613557173162552" 
 [7,] "0.0607701965629033;0.000569384948469378"
 [8,] "0.0636685715837096;0.000559100454332364"
 [9,] "0.0716162110706279;0.000659940176960928"
[10,] "0.0688960594983479;0.000639857259180587"
[11,] "0.0681087080441289;0.000721657501528821"
[12,] "0.0706549008911022;0.000733082995436881"
[13,] "0.0694290095284391;0.000755119408056274"
[14,] "0.0667380034093913;0.000720073354190587"
[15,] "0.0687598571673505;0.00075127070931297" 
[16,] "0.0836592634219602;0.00114391591341217" 
[17,] "0.0714381376743456;0.000735887714488812"
[18,] "0.0746203236133837;0.000655266377545973"
[19,] "0.102147383535975;0.00143656332996983"  
[20,] "0.0712057208200196;0.000324005277045081"
      95                                       
 [1,] "0.0859939052643468;0.00253576649625223" 
 [2,] "0.0989938690867456;0.0017057381060728"  
 [3,] "0.066664696300919;0.000617492220781549" 
 [4,] "0.0647342699397955;0.000667154017882919"
 [5,] "0.065686677050135;0.000686193451658099" 
